PiS,KO,Lewica,PSL-Kukiz15,Konfederacja,niez.
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-0.9914163090128756,-1.0,-1.0,0.7857142857142857,0.0,-1.0
1.0,-1.0,0.9130434782608695,-0.8571428571428571,0.0,-1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-0.9913419913419913,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,0.9565217391304348,1.0,0.0,1.0
-1.0,1.0,0.9565217391304348,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-0.9956896551724138,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,-1.0,-1.0,0.5714285714285714,0.0,-1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,-1.0,-1.0,0.5714285714285714,0.0,-1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,-1.0,-0.9565217391304348,0.42857142857142855,0.0,-1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,0.9692307692307692,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,-1.0
1.0,-1.0,-1.0,-1.0,0.0,-1.0
1.0,-1.0,-1.0,-0.7083333333333334,1.0,0
1.0,1.0,1.0,1.0,-1.0,0
0.990990990990991,1.0,1.0,1.0,0.0,0
0.9954128440366973,0.9495798319327731,1.0,1.0,0.5,0
1.0,0.0,0.9795918367346939,1.0,-1.0,1.0
1.0,0.9913793103448276,1.0,1.0,-1.0,1.0
0.8461538461538461,1.0,1.0,0.9655172413793104,-1.0,1.0
1.0,0.9465648854961832,1.0,1.0,-1.0,1.0
0.8928571428571429,1.0,1.0,1.0,-1.0,1.0
0.9957446808510638,-0.0390625,0.6808510638297872,1.0,-1.0,1.0
0.9260869565217391,0.9923664122137404,1.0,1.0,-1.0,1.0
1.0,0.984375,0.9583333333333334,1.0,-1.0,1.0
1.0,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,1.0,1.0,-1.0,1.0
0.991304347826087,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,-1.0,1.0
1.0,-0.9621212121212122,-1.0,-0.9642857142857143,-1.0,0.0
1.0,-1.0,-0.9782608695652174,-0.9642857142857143,-0.8181818181818182,-1.0
1.0,0.42105263157894735,-0.02631578947368421,0.4782608695652174,-0.5454545454545454,0.0
-0.9743589743589743,0.9473684210526315,0.6041666666666666,1.0,-0.6363636363636364,0.0
1.0,-0.9318181818181818,-0.6829268292682927,-0.782608695652174,-0.8181818181818182,0.0
-1.0,0.9849624060150376,0.8478260869565217,0.9285714285714286,-0.45454545454545453,1.0
1.0,-1.0,-0.7659574468085106,-0.39285714285714285,-0.8181818181818182,0.0
0.9914893617021276,0.7372881355932204,0.42105263157894735,0.5925925925925926,-0.8181818181818182,1.0
-1.0,0.9923664122137404,1.0,1.0,1.0,1.0
1.0,-1.0,-0.9166666666666666,-1.0,-1.0,-1.0
1.0,-0.9848484848484849,-1.0,-0.9615384615384616,-1.0,-1.0
-1.0,0.9545454545454546,0.4583333333333333,1.0,1.0,1.0
1.0,-0.9848484848484849,-0.8333333333333334,-0.84,-1.0,-1.0
-0.9741379310344828,0.9847328244274809,0.9166666666666666,1.0,1.0,1.0
0.9913793103448276,-0.9924242424242424,-1.0,-1.0,-1.0,-1.0
-1.0,0.984375,1.0,1.0,1.0,1.0
-1.0,1.0,1.0,0.9090909090909091,0.0,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
1.0,0.0078125,-1.0,0.0,-1.0,0.0
-1.0,0.9847328244274809,1.0,1.0,0.18181818181818182,1.0
-1.0,1.0,1.0,1.0,0.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
-1.0,0.9846153846153847,1.0,1.0,0.0,1.0
-1.0,1.0,0.9574468085106383,0.9230769230769231,0.0,1.0
1.0,-0.8778625954198473,-0.9583333333333334,0.15384615384615385,-1.0,-1.0
1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9871244635193133,0.9389312977099237,1.0,0.9230769230769231,0.0,1.0
0.9957264957264957,-1.0,-0.4583333333333333,-1.0,-1.0,-1.0
1.0,0.9923076923076923,0.9375,0.96,-1.0,1.0
1.0,1.0,0.9791666666666666,0.92,0.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0
1.0,-1.0,-1.0,-0.9230769230769231,-1.0,-1.0
1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.9913419913419913,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,-1.0,-1.0,-0.9615384615384616,-0.36363636363636365,-1.0
1.0,1.0,1.0,1.0,0,0
